username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;;
TeaPartyTeach;26/11/2016 21:50;0;1;Definition of Karma (noun): fighting capitalism for 90 years and dying on #BlackFriday So long, #FidelCastro;;;#BlackFriday #FidelCastro;8,02661E+17;https://twitter.com/TeaPartyTeach/status/802660862527991808;;
ShantiRamdeen;26/11/2016 21:50;0;0;anyone using #FidelCastro in the same sentence with the name of that orange buffoon is obviously an asshole https:// twitter.com/Futiledemocrac y/status/802654892452036608 …;;;#FidelCastro;8,02661E+17;https://twitter.com/ShantiRamdeen/status/802660860284071937;;
NachoNova;26/11/2016 21:50;0;1;Am I losing my mind again, or didn't Fidel Castro die a couple years ago? What am I remembering? Is social media giving me dementia?;;;;8,02661E+17;https://twitter.com/NachoNova/status/802660859554238464;;
EmbacubaGranada;26/11/2016 21:50;0;1;Maradona Expresses Grief for #Fidel Castro's Death http://www. plenglish.com/index.php?o=rn &id=6364&SEO=maradona-expresses-grief-for-fidel-castros-death …;;;#Fidel;8,02661E+17;https://twitter.com/EmbacubaGranada/status/802660859294220288;;
HistoryInPix;26/11/2016 21:50;2515;2943;Fidel Castro holding the New prime minister of Canada Justin Trudeau. pic.twitter.com/Yx7VhChU3S;;;;8,02661E+17;https://twitter.com/HistoryInPix/status/802660855913598976;;
LukaszukAB;26/11/2016 21:50;3;4;Canada's Government & Opposition mishandle Fidel Castro 's death and miss an opportunity: https://www. facebook.com/thomaslukaszuk /posts/10156091800327837 … #cdnpoli #ableg;;;#cdnpoli #ableg;8,02661E+17;https://twitter.com/LukaszukAB/status/802660853568901121;;
WhatZ_A_Matta;26/11/2016 21:50;0;0;He should have died 40yrs ago! Fuck Fidel Castro !;;;;8,02661E+17;https://twitter.com/WhatZ_A_Matta/status/802660843385065472;;
mushtang70;26/11/2016 21:50;0;0;The death of Fidel Castro was announced by his brother, President Raul... http:// ln.is/LBAzp by #Bobby_DigiTall via @c0nvey;;@c0nvey;#Bobby_DigiTall;8,02661E+17;https://twitter.com/mushtang70/status/802660835302764544;;
Xaniatube;26/11/2016 21:50;0;0;New video: Fidel Castro 's historical legacy - https://www. xaniatube.com/fidel-castros- historical-legacy_50cb4f92d.html … #XaniaTube;;;#XaniaTube;8,02661E+17;https://twitter.com/Xaniatube/status/802660832475652098;;
_emmarc;26/11/2016 21:50;0;1;my mom happened to make cuban sliders on the day fidel castro died how lit pic.twitter.com/2uLsQnpWyB;;;;8,02661E+17;https://twitter.com/_emmarc/status/802660828801593344;;
jpratt5567_joe;26/11/2016 21:50;1;0;"John Kerry, such a moron!, quote to folks of Cuba, we extend our condolences to the Cuban people as they mourn the passing of Fidel Castro """"";;;;8,02661E+17;https://twitter.com/jpratt5567_joe/status/802660825156685824;;
nattyicequeen;26/11/2016 21:50;1;3;My dad's girlfriend just asked why people are celebrating Fidel Castro 's death. I'm actually speechless.;;;;8,02661E+17;https://twitter.com/nattyicequeen/status/802660818735210496;;
nativekittens;26/11/2016 21:50;4;0;Justin #Trudeau 's statement on Fidel Castro 's death a revisionist embarrassment | http://www. torontosun.com/2016/11/26/jus tin-trudeaus-statement-on-fidel-castros-death-an-embarrassment …;;;#Trudeau;8,02661E+17;https://twitter.com/nativekittens/status/802660817439100928;;
HWDRepublican;26/11/2016 21:50;0;0;THR: Cuban Artist Arrested for ‘He’s Gone’ Graffiti Following Fidel Castro ’s Death http:// ift.tt/2fDt8wd (BB);;;;8,02661E+17;https://twitter.com/HWDRepublican/status/802660809230848000;;
gayle99;26/11/2016 21:50;0;0;In a statement, @TomCottonAR let his feelings about the death of #FidelCastro ... http:// ln.is/xBZxZ by #P1e2h7Patrick via @c0nvey;;@TomCottonAR @c0nvey;#FidelCastro #P1e2h7Patrick;8,02661E+17;https://twitter.com/gayle99/status/802660808463450118;;
nsig_;26/11/2016 21:50;0;0;'All I have if beef with those who violate me, I shall annihilate thee' - Fidel Castro;;;;8,02661E+17;https://twitter.com/nsig_/status/802660803983704065;;
dialogomundo16;26/11/2016 21:50;0;0;Fidel Castro , Cuban Revolutionary Who Defied U.S., Dies at 90, via @nytimes http://www. nytimes.com/2016/11/26/wor ld/americas/fidel-castro-dies.html?smprod=nytcore-iphone&smid=nytcore-iphone-share …;;@nytimes;;8,02661E+17;https://twitter.com/dialogomundo16/status/802660803220381696;;
UpstreamPolitic;26/11/2016 21:50;2;1;"...the true legacy of Fidel Castro —that he was able to institutionalize his dictatorship so it would survive him."" http://www. nationalreview.com/article/442485 /fidel-castro-dead-ted-cruz-reflects-cuban-dictators-rule …""";;;;8,02661E+17;https://twitter.com/UpstreamPolitic/status/802660802201321472;;
corodesilencio;26/11/2016 21:50;0;0;Cuba to observe 9 days of mourning for Fidel Castro , including a three-day... http:// ln.is/7YEaP by #MariaESalinas via @c0nvey;;@c0nvey;#MariaESalinas;8,02661E+17;https://twitter.com/corodesilencio/status/802660799718232064;;
kyungai;26/11/2016 21:50;0;0;entertainers in Cuba get 35.00 a month #communism #cuba #fidelcastro;;;#communism #cuba #fidelcastro;8,02661E+17;https://twitter.com/kyungai/status/802660798778617856;;
Hernandezal7;26/11/2016 21:50;0;0;not if its Fidel Castro;;;;8,02661E+17;https://twitter.com/Hernandezal7/status/802660796908077056;;
NolaTerese;26/11/2016 21:50;0;1;Yes the revolution was remarkable but one dictator is no better than another #cuba #fidelcastro;;;#cuba #fidelcastro;8,02661E+17;https://twitter.com/NolaTerese/status/802660795159080961;;
rrcarrs;26/11/2016 21:50;0;0;'The old man is dead': Fidel Castro 's death sparks celebrations on streets of Miami http:// fb.me/ZcNSrQa6;;;;8,02661E+17;https://twitter.com/rrcarrs/status/802660795049873408;;
CorrectDudeNews;26/11/2016 21:50;0;0;How the world reacted to Fidel Castro 's death on social media http:// correctdude.com/how-the-world- reacted-to-fidel-castros-death-on-social-media/ …;;;;8,02661E+17;https://twitter.com/CorrectDudeNews/status/802660787785498624;;
ZnhevmvbFronf;26/11/2016 21:50;0;0;Fidel Castro left this world after witnessing the Empire fall to the hands of a Reality TV Celebrity who worships Putin and soviet chicks;;;;8,02661E+17;https://twitter.com/ZnhevmvbFronf/status/802660786921476096;;
RichardBerg8;26/11/2016 21:50;2;0;Declaration of FISE on Fidel Castro 's death http:// wftufise.org/declaration-of -fise-on-fidel-castros-death/ … @sarah4justice;;@sarah4justice;;8,02661E+17;https://twitter.com/RichardBerg8/status/802660785830891520;;
MariposaBoy;26/11/2016 21:50;0;0;Tribute to Fidel Castro . #Oaxaca pic.twitter.com/8mnC4yuBDP;;;#Oaxaca;8,02661E+17;https://twitter.com/MariposaBoy/status/802660784190803968;;
rait_trap;26/11/2016 21:50;0;0;gogomrbrown: Fidel Castro has been dead 7 hours ago & @RollingStone is already printing the postage... https:// tmblr.co/ZsatOp2F9Us-r;;@RollingStone;;8,02661E+17;https://twitter.com/rait_trap/status/802660774392918016;;
richmondcomedy;26/11/2016 21:50;0;2;So Fidel Castro died on Black Friday...hmmm. Coincidence?? Perhaps. Or a sign that the Gods can't tell us by our color either. #stupid;;;#stupid;8,02661E+17;https://twitter.com/richmondcomedy/status/802660771394043904;;
IBel2000;26/11/2016 21:50;0;0;Dear @JustinTrudeau , please do some research on#FidelCastro and then read your statement again..Are you on something?! #fidelcastroisdead;;@JustinTrudeau;#FidelCastro #fidelcastroisdead;8,02661E+17;https://twitter.com/IBel2000/status/802660769880018944;;
NozNewz_com;26/11/2016 21:50;0;0;Cuban Artist Arrested for ‘He’s Gone’ Graffiti Following Fidel Castro ’s Death http:// ln.is/QeOwn;;;;8,02661E+17;https://twitter.com/NozNewz_com/status/802660757691334661;;
lia7__;26/11/2016 21:50;1;2;I'm enjoying the #Trudeaeulogies ' caustic tweets. Hopefully #Cuba can now finally be freed of #FidelCastro 's political stranglehold. https:// twitter.com/macleansmag/st atus/802633104859000836 …;;;#Trudeaeulogies #Cuba #FidelCastro;8,02661E+17;https://twitter.com/lia7__/status/802660751857094656;;
EmbacubaGranada;26/11/2016 21:50;0;0;Syrian President Conveys Condolences over #Fidel Castro's Death http://www. plenglish.com/index.php?o=rn &id=6367&SEO=syrian-president-conveys-condolences-over-fidel-castros-death …;;;#Fidel;8,02661E+17;https://twitter.com/EmbacubaGranada/status/802660748883152896;;
hernanmendezm;26/11/2016 21:50;0;0;Marco Rubio calls Obama's statement on Fidel Castro 's death 'pathetic' http:// dailym.ai/2g43voU via @MailOnline;;@MailOnline;;8,02661E+17;https://twitter.com/hernanmendezm/status/802660748522614788;;
cor4eyh;26/11/2016 21:50;0;0;Fidel Castro was a cigar-smoking, repressive leader who hated free speech and a free press. via /r/Jokes http:// ift.tt/2fyO7wX;;;;8,02661E+17;https://twitter.com/cor4eyh/status/802660745079037955;;
tisjor;26/11/2016 21:50;0;0;Miami's Little Havana celebrates in the wake of Fidel Castro 's death http:// ln.is/sI9Hh by #mashable via @c0nvey;;@c0nvey;#mashable;8,02661E+17;https://twitter.com/tisjor/status/802660734849130496;;
AngelicFusion;26/11/2016 21:50;0;0;Fidel Castro 's death gives hope to Florida exiles http:// a.msn.com/01/en-us/AAkMQ tK?ocid=st …;;;;8,02661E+17;https://twitter.com/AngelicFusion/status/802660733242654720;;
thejasonmack;26/11/2016 21:50;14;33;The CIA finally got Fidel Castro ! Poisoned him with Old Age;;;;8,02661E+17;https://twitter.com/thejasonmack/status/802660732496031744;;
LiberateUkraine;26/11/2016 21:50;0;0;MT @AnonymousGamblr : . @JustinTrudeau You just praised Fidel Castro and now call Stalin a Tyrannical Dictator. lol. is this real life?;;@AnonymousGamblr @JustinTrudeau;;8,02661E+17;https://twitter.com/LiberateUkraine/status/802660731242090497;;
marchoppers;26/11/2016 21:50;0;1;In Cuba, Passing of Fidel Castro Changes Little http:// ow.ly/Hd6D306yajg;;;;8,02661E+17;https://twitter.com/marchoppers/status/802660731007082496;;
tubenewsen;26/11/2016 21:50;0;0;Fidel Castro ’s historical legacy NEWS >> http:// ift.tt/2g4u2T4 #news #post #press pic.twitter.com/5BcZS0dYgm;;;#news #post #press;8,02661E+17;https://twitter.com/tubenewsen/status/802660727337222144;;
BigLifeMark;26/11/2016 21:50;0;5;"On the day Fidel Castro dies we learn who liberals will not call a racist, bigot, homophobe; an ACTUAL racist, bigot, homophobe.";;;;8,02661E+17;https://twitter.com/BigLifeMark/status/802660721318166528;;
VeraMBergen;26/11/2016 21:50;9;6;PSA for Miami peeps: @MiamiHerald is distributing posters marking Fidel Castro ’s death this evening, info here --> http://www. miamiherald.com/news/nation-wo rld/world/americas/fidel-castro-en/article117250353.html … pic.twitter.com/RlA1Acb18E;;@MiamiHerald;;8,02661E+17;https://twitter.com/VeraMBergen/status/802660719183458304;;
bfraser747;26/11/2016 21:50;1624;1817;ABSOLUTELY, if #Obama , #Biden or any high ranking Govt official attend #FidelCastro the Tyrants funeral it will be disgrace to Americans pic.twitter.com/QSrDCzgWS4;;;#Obama #Biden #FidelCastro;8,02661E+17;https://twitter.com/bfraser747/status/802660718302482433;;
theGrio;26/11/2016 21:50;2;0;ICYMI: The death of #FidelCastro celebrated by hundreds in Miami http:// buff.ly/2g4i7V7 pic.twitter.com/1O2e7pdJQz;;;#FidelCastro;8,02661E+17;https://twitter.com/theGrio/status/802660717811953664;;
JosephMeliambro;26/11/2016 21:50;7;6;Marco Rubio calls Obama's statement on Fidel Castro 's death 'pathetic' http:// dailym.ai/2g43voU;;;;8,02661E+17;https://twitter.com/JosephMeliambro/status/802660717648289793;;
goodday2smile;26/11/2016 21:50;0;0;RT @THEHermanCain : Planet Earth finally rids itself of evil mass-murderer Fidel Castro http:// buff.ly/2gta0lz pic.twitter.com/Zd6JS0hOgm;;@THEHermanCain;;8,02661E+17;https://twitter.com/goodday2smile/status/802660714036928513;;
keloland;26/11/2016 21:50;0;0;The impact Fidel Castro 's death has on the world, tonight on #kelonews at 6;;;#kelonews;8,02661E+17;https://twitter.com/keloland/status/802660713021906945;;
WTOP;26/11/2016 21:50;1;3;Weeping, hopeful, Cubans look to future without Fidel Castro http:// bit.ly/2gKInoC pic.twitter.com/RA7a2xWOEs;;;;8,02661E+17;https://twitter.com/WTOP/status/802660711109427201;;
tubenewsen;26/11/2016 21:50;0;0;Fidel Castro ’s death prompts mixed reactions in Europe NEWS >> http:// ift.tt/2fQTpEH #news #post #press pic.twitter.com/2va1Q3tyH9;;;#news #post #press;8,02661E+17;https://twitter.com/tubenewsen/status/802660709817520128;;
MARRYJULLY;26/11/2016 21:49;0;0;In a statement, @SenTomCotton let his feelings about the death of #FidelCastro be... http:// ln.is/UIYFR by #maira203 via @c0nvey;;@SenTomCotton @c0nvey;#FidelCastro #maira203;8,02661E+17;https://twitter.com/MARRYJULLY/status/802660706629910529;;
DannyShookNews;26/11/2016 21:49;0;0;Havana mourns Fidel Castro – in pictures https:// goo.gl/fb/9qOXbM #DSNWorld #cuba #fidelcastro #americas #worldnews;;;#DSNWorld #cuba #fidelcastro #americas #worldnews;8,02661E+17;https://twitter.com/DannyShookNews/status/802660706461986816;;
chanvis18;26/11/2016 21:49;0;0;Fidel Castro 's Death Casts Doubt on Cuba-U.S. Relations http:// a.msn.com/01/en-us/AAkMV gR?ocid=st …;;;;8,02661E+17;https://twitter.com/chanvis18/status/802660700464160768;;
GTPetalsw;26/11/2016 21:49;0;0;“How the world is remembering Fidel Castro ” https:// twitter.com/i/moments/8023 96919158837248 …;;;;8,02661E+17;https://twitter.com/GTPetalsw/status/802660699700752385;;
railbourbon;26/11/2016 21:49;0;0;My parents just found out Fidel Castro died #oldmedia;;;#oldmedia;8,02661E+17;https://twitter.com/railbourbon/status/802660699516370944;;
TonyTycoon;26/11/2016 21:49;0;2;@GlenInfante releases Che art work ... Fidel Castro dies the next day. Coincidence? I think not;;@GlenInfante;;8,02661E+17;https://twitter.com/TonyTycoon/status/802660699478650880;;
pslweb;26/11/2016 21:49;21;46;Happening now in DC: Cuban flag flies at half mast at the Embassy, people come to pay tribute to Fidel Castro #VivaFidel #FidelCastro #Cuba pic.twitter.com/H36HtFFew2;;;#VivaFidel #FidelCastro #Cuba;8,02661E+17;https://twitter.com/pslweb/status/802660695191846912;;
5upr3m3m0;26/11/2016 21:49;0;0;Thank you Fidel Castro . América Latina will dearly remember you and forever miss you. Eternal hero. #fidelcastro https:// twitter.com/jimmymoralesgt /status/802514090342150144 …;;;#fidelcastro;8,02661E+17;https://twitter.com/5upr3m3m0/status/802660692968886272;;
Mendenhalls;26/11/2016 21:49;0;0;As much of the Left mourns Fidel Castro , his legacy looks exactly like all of the terrible things that they claim... http:// fb.me/5erRc5zS7;;;;8,02661E+17;https://twitter.com/Mendenhalls/status/802660690196475904;;
MargaretSurles;26/11/2016 21:49;0;0;Marco Rubio issues stern rebuke of President Obama over his 'pathetic statement' on death of Fidel Castro http:// fb.me/8ghiiYoCJ;;;;8,02661E+17;https://twitter.com/MargaretSurles/status/802660683791925249;;
kerry_girling;26/11/2016 21:49;0;1;Justin Trudeau faces criticism over Fidel Castro statement http:// globalnews.ca/news/3090646/j ustin-trudeau-faces-criticism-over-fidel-castro-statement/?campaign_id=A100 … @DemetriosN;;@DemetriosN;;8,02661E+17;https://twitter.com/kerry_girling/status/802660683540111360;;
AjithS;26/11/2016 21:49;0;0;FIDEL CASTRO , Cuba's leader of revolution, dies at 90 | http://www. bbc.com/news/world-lat in-america-38114953?ns_mchannel=social&ns_campaign=bbc_breaking&ns_source=twitter&ns_linkname=news_central …;;;;8,02661E+17;https://twitter.com/AjithS/status/802660682504118272;;
DoritoTeal;26/11/2016 21:49;0;2;Pats taken photo of Fidel Castro before suddenly dying (2016) pic.twitter.com/lKaUwjjxkR;;;;8,02661E+17;https://twitter.com/DoritoTeal/status/802660678846844928;;
Aviano27;26/11/2016 21:49;0;0;@cnn must fact check @ananavarro false comment made about #FidelCastro in Nicaragua!;;@cnn @ananavarro;#FidelCastro;8,02661E+17;https://twitter.com/Aviano27/status/802660671489863680;;
tubenewsen;26/11/2016 21:49;0;0;Cuba announces nine days of mourning for Fidel Castro ’s death NEWS >> http:// ift.tt/2fQVYqF #news #post #press pic.twitter.com/8MBOelJsMF;;;#news #post #press;8,02661E+17;https://twitter.com/tubenewsen/status/802660668428128257;;
themile0spearo;26/11/2016 21:49;0;1;Fidel Castro is dead....and Miami celebrating like the Dolphins are goin to the playoffs #Miami #vivacuba #;;;#Miami #vivacuba #;8,02661E+17;https://twitter.com/themile0spearo/status/802660657736851457;;
joshjayallday;26/11/2016 21:49;0;1;Read on http:// espn.com that Fidel Castro died today. Anyone else besides me thought he was dead already?;;;;8,02661E+17;https://twitter.com/joshjayallday/status/802660647653679104;;
Maxicat;26/11/2016 21:49;0;0;Marco Rubio Statement on The Death of Fidel Castro | RedState http://www. redstate.com/jaycaruso/2016 /11/26/marco-rubio-statement-death-fidel-castro/?utm_content=buffera2f81 …;;;;8,02661E+17;https://twitter.com/Maxicat/status/802660646206590976;;
Tim__Lynch;26/11/2016 21:49;2;1;Nat Hentoff on Castros gulags and the American celebrity left http://www. jewishworldreview.com/cols/hentoff05 1605.asp … #FidelCastro #Cuba;;;#FidelCastro #Cuba;8,02661E+17;https://twitter.com/Tim__Lynch/status/802660637067321344;;
dezignguy;26/11/2016 21:49;0;0;Came in second in a Fidel Castro look a like contest recently..... Close but no cigar.;;;;8,02661E+17;https://twitter.com/dezignguy/status/802660633758105600;;
ConnieFayard;26/11/2016 21:49;0;0;BREAKING: Fidel Castro , Cuba's fiery communist leader, has died at age 90, state TV... http:// ln.is/iJMAv by #WWLTV via @c0nvey;;@c0nvey;#WWLTV;8,02661E+17;https://twitter.com/ConnieFayard/status/802660630247243776;;
_ramuel;26/11/2016 21:49;0;2;All of these fucking fake Fidel Castro fans coming out. Where were u when we were trying to destroy capitalism???;;;;8,02661E+17;https://twitter.com/_ramuel/status/802660629525860352;;
FOXuknews;26/11/2016 21:49;0;0;Here are the last pictures of Fidel Castro taken just 10 days before his death http:// dailym.ai/2gtfcpM pic.twitter.com/praq6XLzHT;;;;8,02661E+17;https://twitter.com/FOXuknews/status/802660628250791936;;
ChimesoFreedom;26/11/2016 21:49;0;0;Sympathy & celebration: Twitterati react to death of former Cuban president Fidel Castro https://www. rt.com/news/368273-fi del-castro-death-cuba/#.WDofk-fyeYo.twitter …;;;#;8,02661E+17;https://twitter.com/ChimesoFreedom/status/802660627789545472;;
